ID_VENDA;ID_PRODUTO;QUANTIDADE;VALOR_UNITARIO_VENDA_PRODUTO;VALOR_VENDA_PRODUTO
8558;2;1;114,00;114,00
8559;14;1;184,30;184,30
8559;5;1;291,00;291,00
8559;1;2;49,00;98,00
8560;2;2;116,40;232,80
8560;21;1;102,30;102,30
8561;9;1;392,00;392,00
8561;2;1;116,40;116,40
8561;14;1;184,30;184,30
8562;20;1;24,75;24,75
8562;1;2;48,50;97,00
8563;28;1;114,00;114,00
8564;1;2;47,00;94,00
8565;9;1;392,00;392,00
8566;1;2;50,00;100,00
8567;20;1;24,25;24,25
8568;20;1;24,25;24,25
8568;21;1;110,00;110,00
8568;19;2;156,80;313,60
8569;11;1;450,00;450,00
8570;7;3;332,50;997,50
8571;7;1;350,00;350,00
8572;2;1;120,00;120,00
8573;16;2;263,20;526,40
8574;14;1;184,30;184,30
8575;7;1;339,50;339,50
8575;1;2;46,50;93,00
8575;20;1;24,50;24,50
8575;20;1;24,25;24,25
8575;2;1;120,00;120,00
8576;24;3;58,20;174,60
8577;15;1;90,00;90,00
8577;24;5;60,00;300,00
8578;12;2;196,00;392,00
8579;25;2;180,00;360,00
8579;1;1;47,00;47,00
8579;1;2;48,50;97,00
8579;8;1;213,40;213,40
8580;16;2;271,60;543,20
8581;17;1;130,00;130,00
8582;24;2;58,20;116,40
8583;26;1;70,00;70,00
8583;18;1;100,00;100,00
8583;2;3;116,40;349,20
8584;7;1;350,00;350,00
8585;19;1;160,00;160,00
8585;24;1;58,20;58,20
8585;28;1;116,40;116,40
8586;21;1;107,80;107,80
8587;2;1;120,00;120,00
8588;2;1;120,00;120,00
8589;7;4;339,50;1.358,00
8590;14;1;190,00;190,00
8591;13;1;135,80;135,80
8591;22;1;29,10;29,10
8591;29;1;490,00;490,00
8592;10;1;80,00;80,00
8592;18;1;100,00;100,00
8593;14;1;178,60;178,60
8593;2;1;120,00;120,00
8594;1;1;49,00;49,00
8595;5;1;297,00;297,00
8595;1;1;50,00;50,00
8596;14;3;186,20;558,60
8597;14;1;176,70;176,70
8597;24;1;58,20;58,20
8597;13;2;137,20;274,40
8598;19;1;160,00;160,00
8598;2;1;120,00;120,00
8598;13;2;135,80;271,60
8598;5;1;291,00;291,00
8599;1;1;50,00;50,00
8600;14;5;190,00;950,00
8600;2;1;116,40;116,40
8600;25;2;169,20;338,40
8601;14;1;184,30;184,30
8602;15;1;87,30;87,30
8602;2;1;116,40;116,40
8602;30;1;87,30;87,30
8603;15;1;87,30;87,30
8604;15;1;90,00;90,00
8605;24;2;58,80;117,60
8605;24;1;58,80;58,80
8605;24;1;60,00;60,00
8606;1;2;48,50;97,00
8606;1;4;46,50;186,00
8606;2;1;118,80;118,80
8607;20;1;24,50;24,50
8607;1;1;47,50;47,50
8608;5;3;279,00;837,00
8609;1;1;46,50;46,50
8609;1;2;48,50;97,00
8609;30;3;87,30;261,90
8610;5;3;291,00;873,00
8611;24;3;60,00;180,00
8612;24;1;58,20;58,20
8612;22;1;29,10;29,10
8613;7;1;339,50;339,50
8613;2;3;120,00;360,00
8614;24;2;58,20;116,40
8615;7;1;339,50;339,50
8616;1;2;50,00;100,00
8616;22;1;30,00;30,00
8617;23;2;242,50;485,00
8617;2;1;116,40;116,40
8617;13;2;131,60;263,20
8618;23;1;250,00;250,00
8619;2;1;111,60;111,60
8620;24;1;60,00;60,00
8621;4;1;176,40;176,40
8621;28;1;111,60;111,60
8621;9;2;388,00;776,00
8621;14;1;178,60;178,60
8621;29;1;495,00;495,00
8622;13;3;135,80;407,40
8622;22;1;29,10;29,10
8623;13;4;140,00;560,00
8624;18;1;97,00;97,00
8624;1;2;48,50;97,00
8624;9;1;372,00;372,00
8624;8;1;220,00;220,00
8625;24;1;58,20;58,20
8626;24;2;55,80;111,60
8626;1;1;50,00;50,00
8626;8;1;213,40;213,40
8627;5;2;300,00;600,00
8627;24;2;58,20;116,40
8627;26;1;70,00;70,00
8627;15;3;83,70;251,10
8628;15;1;90,00;90,00
8629;1;1;48,50;48,50
8630;2;2;120,00;240,00
8630;26;2;67,90;135,80
8631;20;2;24,25;48,50
8631;13;5;138,60;693,00
8631;2;2;116,40;232,80
8631;16;1;274,40;274,40
8632;7;4;343,00;1.372,00
8633;2;1;120,00;120,00
8634;21;1;108,90;108,90
8635;18;2;97,00;194,00
8636;21;1;105,60;105,60
8637;19;2;156,80;313,60
8638;9;1;380,00;380,00
8639;18;2;97,00;194,00
8639;13;2;130,20;260,40
8639;16;1;271,60;271,60
8639;22;1;29,40;29,40
8640;20;3;24,25;72,75
8641;7;1;325,50;325,50
8641;5;1;279,00;279,00
8642;1;1;48,50;48,50
8642;2;2;120,00;240,00
8642;1;1;48,50;48,50
8643;22;3;29,10;87,30
8643;1;1;49,00;49,00
8643;18;3;98,00;294,00
8643;24;2;58,20;116,40
8643;19;2;156,80;313,60
8644;20;1;24,25;24,25
8645;5;1;300,00;300,00
8645;8;2;204,60;409,20
8645;10;1;77,60;77,60
8646;18;1;97,00;97,00
8646;22;2;29,10;58,20
8646;1;3;47,50;142,50
8646;1;1;50,00;50,00
8647;8;1;213,40;213,40
8647;24;1;58,80;58,80
8647;7;2;339,50;679,00
8647;9;3;396,00;1.188,00
8647;28;1;116,40;116,40
8648;15;1;84,60;84,60
8649;19;1;155,20;155,20
8650;7;2;339,50;679,00
8650;24;2;57,00;114,00
8651;24;2;58,20;116,40
8651;7;1;332,50;332,50
8651;13;1;140,00;140,00
8651;20;1;24,50;24,50
8652;19;1;160,00;160,00
8652;1;2;50,00;100,00
8653;3;1;250,00;250,00
8653;24;3;60,00;180,00
8653;13;2;140,00;280,00
8653;5;1;291,00;291,00
8654;20;1;24,50;24,50
8655;5;1;300,00;300,00
8655;15;1;87,30;87,30
8656;24;3;58,20;174,60
8656;2;2;116,40;232,80
8656;1;1;48,50;48,50
8656;2;1;120,00;120,00
8656;1;2;48,50;97,00
8657;23;1;232,50;232,50
8658;18;2;97,00;194,00
8658;23;1;242,50;242,50
8659;19;2;155,20;310,40
8659;15;1;87,30;87,30
8660;5;1;291,00;291,00
8660;1;2;48,50;97,00
8660;22;4;30,00;120,00
8661;15;1;87,30;87,30
8661;1;1;48,50;48,50
8662;13;2;137,20;274,40
8662;7;1;350,00;350,00
8662;16;1;271,60;271,60
8662;20;2;25,00;50,00
8662;2;1;120,00;120,00
8663;21;1;107,80;107,80
8663;20;2;23,25;46,50
8663;20;1;25,00;25,00
8663;7;1;339,50;339,50
8663;8;1;220,00;220,00
8664;5;1;279,00;279,00
8664;14;2;190,00;380,00
8664;9;1;392,00;392,00
8664;5;1;291,00;291,00
8664;1;2;48,50;97,00
8664;18;1;93,00;93,00
8665;1;2;50,00;100,00
8666;2;2;117,60;235,20
8666;16;2;280,00;560,00
8666;14;1;190,00;190,00
8666;11;3;432,00;1.296,00
8667;13;1;135,80;135,80
8667;9;2;388,00;776,00
8667;10;1;74,40;74,40
8668;5;1;300,00;300,00
8668;29;1;500,00;500,00
8668;25;2;176,40;352,80
8668;1;2;50,00;100,00
8669;1;2;50,00;100,00
8670;9;1;388,00;388,00
8671;14;3;190,00;570,00
8672;20;1;25,00;25,00
8672;15;1;90,00;90,00
8672;5;1;291,00;291,00
8673;24;1;58,20;58,20
8673;22;2;29,40;58,80
8673;25;2;174,60;349,20
8674;1;2;50,00;100,00
8674;14;1;188,10;188,10
8675;1;3;48,50;145,50
8675;2;1;116,40;116,40
8676;20;2;25,00;50,00
8677;20;1;24,25;24,25
8678;24;1;58,80;58,80
8678;20;1;24,25;24,25
8678;1;1;48,50;48,50
8678;6;2;145,50;291,00
8678;2;2;116,40;232,80
8679;15;1;84,60;84,60
8680;2;1;120,00;120,00
8681;7;1;339,50;339,50
8681;2;1;116,40;116,40
8681;2;1;111,60;111,60
8682;29;2;500,00;1.000,00
8683;18;2;97,00;194,00
8684;29;1;485,00;485,00
8685;5;1;300,00;300,00
8685;13;1;135,80;135,80
8685;13;2;135,80;271,60
8686;20;1;24,50;24,50
8686;15;2;90,00;180,00
8686;15;2;87,30;174,60
8686;1;2;49,00;98,00
8687;2;2;117,60;235,20
8687;18;1;100,00;100,00
8688;20;1;24,50;24,50
8689;2;2;120,00;240,00
8690;9;2;392,00;784,00
8691;14;1;184,30;184,30
8692;24;1;58,20;58,20
8693;19;1;160,00;160,00
8694;15;2;84,60;169,20
8695;22;1;30,00;30,00
8695;2;1;116,40;116,40
8696;1;1;50,00;50,00
8697;1;3;48,50;145,50
8698;18;1;97,00;97,00
8699;21;2;106,70;213,40
8700;15;2;90,00;180,00
8701;9;2;388,00;776,00
8702;19;1;155,20;155,20
8702;3;1;242,50;242,50
8703;24;3;60,00;180,00
8703;24;2;58,20;116,40
8703;14;1;188,10;188,10
8703;8;1;215,60;215,60
8704;3;1;242,50;242,50
8705;20;3;24,25;72,75
8705;12;1;186,00;186,00
8706;29;2;500,00;1.000,00
8707;25;2;176,40;352,80
8707;2;1;116,40;116,40
8707;24;2;57,00;114,00
8708;15;1;87,30;87,30
8708;28;1;116,40;116,40
8709;24;1;60,00;60,00
8709;9;1;400,00;400,00
8709;2;1;111,60;111,60
8710;7;2;339,50;679,00
8711;21;1;106,70;106,70
8712;21;1;110,00;110,00
8712;1;2;49,00;98,00
8713;20;1;23,25;23,25
8713;1;1;48,50;48,50
8713;21;1;106,70;106,70
8714;5;1;291,00;291,00
8714;19;2;160,00;320,00
8715;13;1;135,80;135,80
8715;29;1;485,00;485,00
8715;4;2;180,00;360,00
8715;14;3;190,00;570,00
8715;15;2;84,60;169,20
8716;15;3;87,30;261,90
8716;24;1;58,20;58,20
8717;5;3;291,00;873,00
8718;21;2;110,00;220,00
8718;5;2;291,00;582,00
8718;2;2;116,40;232,80
8718;3;1;242,50;242,50
8719;16;1;280,00;280,00
8719;1;1;48,50;48,50
8719;19;1;160,00;160,00
8719;20;2;25,00;50,00
8719;16;2;271,60;543,20
8720;11;2;441,00;882,00
8721;25;1;174,60;174,60
8721;28;2;116,40;232,80
8722;7;2;339,50;679,00
8722;24;1;60,00;60,00
8723;19;1;160,00;160,00
8724;4;1;167,40;167,40
8724;30;2;90,00;180,00
8725;14;1;190,00;190,00
8726;13;1;135,80;135,80
8727;10;2;78,40;156,80
8727;13;1;135,80;135,80
8727;19;2;155,20;310,40
8728;7;1;336,00;336,00
8728;22;2;30,00;60,00
8729;19;1;152,00;152,00
8730;13;1;135,80;135,80
8731;1;3;50,00;150,00
8731;5;2;300,00;600,00
8731;16;2;280,00;560,00
8732;24;2;58,20;116,40
8733;20;1;24,00;24,00
8734;16;1;280,00;280,00
8735;14;1;184,30;184,30
8736;2;1;120,00;120,00
8736;18;2;98,00;196,00
8736;15;2;90,00;180,00
8737;2;3;116,40;349,20
8738;9;2;388,00;776,00
8739;24;1;58,20;58,20
8740;24;1;60,00;60,00
8740;5;1;291,00;291,00
8741;19;2;156,80;313,60
8742;2;1;120,00;120,00
8742;24;1;60,00;60,00
8742;7;1;336,00;336,00
8742;5;2;300,00;600,00
8743;13;1;137,20;137,20
8743;10;3;77,60;232,80
8744;1;1;48,50;48,50
8744;1;3;48,50;145,50
8745;18;1;98,00;98,00
8745;7;1;350,00;350,00
8746;9;1;400,00;400,00
8746;18;2;100,00;200,00
8746;20;2;24,50;49,00
8747;21;1;108,90;108,90
8747;25;3;174,60;523,80
8747;30;4;87,30;349,20
8748;22;1;30,00;30,00
8749;1;1;50,00;50,00
8750;11;2;450,00;900,00
8751;2;1;111,60;111,60
8751;15;2;87,30;174,60
8752;14;2;184,30;368,60
8753;9;2;372,00;744,00
8754;1;1;46,50;46,50
8754;1;3;48,50;145,50
8754;5;1;291,00;291,00
8755;1;1;49,00;49,00
8756;9;1;392,00;392,00
8757;1;1;48,50;48,50
8758;15;1;87,30;87,30
8758;2;1;120,00;120,00
8758;17;2;127,40;254,80
8759;13;1;135,80;135,80
8760;15;4;88,20;352,80
8761;20;1;24,25;24,25
8762;13;1;140,00;140,00
8763;20;1;24,25;24,25
8764;1;5;48,50;242,50
8765;24;1;60,00;60,00
8765;4;1;180,00;180,00
8766;24;3;60,00;180,00
8766;15;1;90,00;90,00
8766;1;1;48,00;48,00
8766;7;1;350,00;350,00
8767;15;1;88,20;88,20
8768;19;4;155,20;620,80
8769;9;2;392,00;784,00
8769;22;1;28,80;28,80
8769;4;1;180,00;180,00
8769;26;2;68,60;137,20
8770;1;2;48,50;97,00
8771;1;2;50,00;100,00
8771;7;2;325,50;651,00
8772;21;3;107,80;323,40
8772;18;2;97,00;194,00
8773;5;2;300,00;600,00
8774;2;3;120,00;360,00
8774;14;1;184,30;184,30
8774;8;1;213,40;213,40
8775;10;2;77,60;155,20
8776;4;1;176,40;176,40
8776;18;1;93,00;93,00
8776;8;2;213,40;426,80
8777;24;2;58,80;117,60
8777;29;2;470,00;940,00
8777;15;4;90,00;360,00
8777;7;2;339,50;679,00
8777;18;3;99,00;297,00
8778;1;1;48,50;48,50
8779;1;1;48,50;48,50
8780;22;2;29,40;58,80
8780;6;1;150,00;150,00
8780;1;1;48,00;48,00
8781;13;1;130,20;130,20
8782;15;2;88,20;176,40
8782;19;4;160,00;640,00
8783;22;1;29,40;29,40
8784;24;1;58,20;58,20
8785;1;2;48,50;97,00
8786;1;2;50,00;100,00
8787;20;1;24,50;24,50
8787;26;1;69,30;69,30
8787;2;1;120,00;120,00
8788;20;1;24,25;24,25
8789;15;2;89,10;178,20
8790;30;1;87,30;87,30
8790;25;3;174,60;523,80
8790;7;4;336,00;1.344,00
8791;20;1;25,00;25,00
8791;7;1;350,00;350,00
8792;29;3;475,00;1.425,00
8793;13;1;137,20;137,20
8794;20;1;24,25;24,25
8794;24;1;58,80;58,80
8795;12;2;194,00;388,00
8795;21;2;106,70;213,40
8796;1;2;48,50;97,00
8796;7;2;350,00;700,00
8796;5;1;300,00;300,00
8796;13;1;140,00;140,00
8797;9;1;388,00;388,00
8797;24;1;60,00;60,00
8798;4;4;174,60;698,40
8798;10;1;80,00;80,00
8799;8;2;220,00;440,00
8799;2;2;116,40;232,80
8800;20;2;24,50;49,00
8801;24;2;58,80;117,60
8802;19;4;152,00;608,00
8803;20;1;24,25;24,25
8804;24;1;58,20;58,20
8805;20;2;25,00;50,00
8805;9;1;372,00;372,00
8805;26;1;65,10;65,10
8805;9;1;400,00;400,00
8805;5;1;291,00;291,00
8806;4;2;169,20;338,40
8807;2;1;120,00;120,00
8808;20;2;24,25;48,50
8808;14;1;184,30;184,30
8809;17;1;130,00;130,00
8809;7;1;343,00;343,00
8810;2;3;116,40;349,20
8811;20;1;25,00;25,00
8811;14;1;184,30;184,30
8811;2;2;116,40;232,80
8812;9;1;400,00;400,00
8812;15;3;90,00;270,00
8812;5;2;291,00;582,00
8812;20;2;25,00;50,00
8812;18;2;97,00;194,00
8813;2;1;116,40;116,40
8813;24;2;58,20;116,40
8813;29;2;500,00;1.000,00
8814;16;1;271,60;271,60
8815;20;1;24,25;24,25
8815;4;2;174,60;349,20
8815;9;2;388,00;776,00
8815;1;1;49,50;49,50
8816;17;1;130,00;130,00
8816;15;1;85,50;85,50
8817;20;2;25,00;50,00
8817;16;2;280,00;560,00
8818;20;1;24,25;24,25
8818;2;1;115,20;115,20
8819;23;1;235,00;235,00
8820;19;1;158,40;158,40
8821;11;1;450,00;450,00
8822;20;1;24,25;24,25
8823;15;1;87,30;87,30
8824;13;1;140,00;140,00
8824;24;1;57,60;57,60
8824;7;2;350,00;700,00
8824;22;3;29,10;87,30
8825;20;1;24,50;24,50
8826;15;3;84,60;253,80
8827;1;1;49,00;49,00
8827;5;2;291,00;582,00
8828;1;1;50,00;50,00
8829;1;1;49,50;49,50
8830;14;2;176,70;353,40
8831;21;1;105,60;105,60
8832;13;1;133,00;133,00
8832;30;1;88,20;88,20
8833;10;4;80,00;320,00
8834;18;2;100,00;200,00
8835;2;2;116,40;232,80
8835;18;1;100,00;100,00
8835;12;1;200,00;200,00
8836;14;1;190,00;190,00
8837;15;1;87,30;87,30
8838;29;2;485,00;970,00
8838;9;2;400,00;800,00
8839;3;1;242,50;242,50
8840;13;1;140,00;140,00
8840;5;1;291,00;291,00
8840;13;1;135,80;135,80
8841;9;2;400,00;800,00
8841;18;3;97,00;291,00
8842;1;1;48,50;48,50
8842;15;1;90,00;90,00
8843;1;1;48,50;48,50
8843;30;2;87,30;174,60
8844;7;2;329,00;658,00
8845;24;3;60,00;180,00
8845;19;4;160,00;640,00
8846;15;1;90,00;90,00
8846;26;1;70,00;70,00
8846;1;2;50,00;100,00
8847;15;1;83,70;83,70
8847;1;2;48,50;97,00
8847;21;2;102,30;204,60
8848;11;2;450,00;900,00
8849;7;1;350,00;350,00
8849;2;3;116,40;349,20
8850;1;1;49,00;49,00
8851;10;2;74,40;148,80
8851;3;2;242,50;485,00
8851;25;1;174,60;174,60
8851;20;1;24,50;24,50
8852;3;1;242,50;242,50
8852;5;1;291,00;291,00
8852;30;1;84,60;84,60
8853;24;1;59,40;59,40
8854;30;2;87,30;174,60
8855;24;2;59,40;118,80
8856;24;1;58,20;58,20
8856;18;2;98,00;196,00
8856;1;1;49,00;49,00
8856;13;1;131,60;131,60
8857;1;1;48,50;48,50
8858;2;2;120,00;240,00
8858;26;1;67,90;67,90
8859;20;1;25,00;25,00
8859;5;1;291,00;291,00
8859;2;2;116,40;232,80
8860;1;1;49,00;49,00
8861;22;1;29,10;29,10
8862;20;3;24,25;72,75
8863;19;2;160,00;320,00
8863;24;1;58,20;58,20
8864;15;1;89,10;89,10
8865;7;2;339,50;679,00
8865;14;1;184,30;184,30
8866;26;1;67,90;67,90
8867;9;1;376,00;376,00
8868;7;1;343,00;343,00
8868;7;2;339,50;679,00
8869;23;1;232,50;232,50
8869;19;1;160,00;160,00
8870;7;2;350,00;700,00
8870;19;2;155,20;310,40
8870;7;1;339,50;339,50
8871;24;1;60,00;60,00
8871;24;1;58,20;58,20
8871;18;1;100,00;100,00
8872;29;1;490,00;490,00
8872;20;1;24,25;24,25
8872;23;1;250,00;250,00
8872;1;1;48,50;48,50
8873;1;2;50,00;100,00
8873;13;2;133,00;266,00
8874;5;1;294,00;294,00
8875;10;2;77,60;155,20
8875;5;1;285,00;285,00
8875;18;2;100,00;200,00
8876;13;2;140,00;280,00
8876;1;2;49,50;99,00
8876;14;1;184,30;184,30
8877;5;1;294,00;294,00
8878;20;2;24,25;48,50
8879;1;1;50,00;50,00
8880;11;2;450,00;900,00
8880;13;2;135,80;271,60
8880;15;2;83,70;167,40
8880;26;1;65,10;65,10
8881;25;2;174,60;349,20
8882;9;2;392,00;784,00
8882;28;2;112,80;225,60
8883;15;1;90,00;90,00
8884;10;1;77,60;77,60
8884;16;1;280,00;280,00
8884;19;2;155,20;310,40
8885;2;2;117,60;235,20
8886;2;1;116,40;116,40
8887;24;1;58,80;58,80
8887;24;4;58,20;232,80
8888;1;3;50,00;150,00
8889;9;1;388,00;388,00
8889;7;2;339,50;679,00
8889;24;2;60,00;120,00
8890;5;3;300,00;900,00
8891;6;1;144,00;144,00
8892;5;1;291,00;291,00
8893;1;2;49,00;98,00
8893;24;1;60,00;60,00
8893;7;1;350,00;350,00
8894;7;1;339,50;339,50
8894;9;1;388,00;388,00
8894;13;3;135,80;407,40
8895;29;2;485,00;970,00
8896;1;3;48,50;145,50
8896;1;1;50,00;50,00
8896;1;2;50,00;100,00
8897;19;1;153,60;153,60
8898;13;1;135,80;135,80
8899;15;1;87,30;87,30
8900;5;1;294,00;294,00
8900;3;1;250,00;250,00
8900;13;1;135,80;135,80
8901;19;3;155,20;465,60
8901;1;2;48,50;97,00
8902;5;2;291,00;582,00
8902;21;2;110,00;220,00
8903;7;1;325,50;325,50
8904;18;2;97,00;194,00
8905;23;1;240,00;240,00
8906;1;3;49,50;148,50
8907;13;1;135,80;135,80
8908;5;1;279,00;279,00
8909;16;3;271,60;814,80
8910;20;1;25,00;25,00
8910;10;1;78,40;78,40
8910;18;1;97,00;97,00
8910;26;2;67,90;135,80
8910;7;1;339,50;339,50
8911;19;1;155,20;155,20
8912;24;1;60,00;60,00
8912;1;1;49,00;49,00
8912;14;1;184,30;184,30
8913;28;1;120,00;120,00
8913;5;2;291,00;582,00
8914;11;2;436,50;873,00
8915;15;4;87,30;349,20
8916;18;2;97,00;194,00
8917;13;1;135,80;135,80
8917;20;1;24,25;24,25
8918;24;1;58,20;58,20
8919;2;1;116,40;116,40
8919;25;4;176,40;705,60
8919;10;1;80,00;80,00
8919;24;2;55,80;111,60
8920;17;2;126,10;252,20
8920;13;2;137,20;274,40
8921;7;1;343,00;343,00
8921;15;2;90,00;180,00
8922;24;2;60,00;120,00
8922;24;4;55,80;223,20
8922;23;1;245,00;245,00
8923;18;1;97,00;97,00
8924;19;2;156,80;313,60
8925;1;1;50,00;50,00
8926;1;2;48,50;97,00
8927;20;4;25,00;100,00
8927;15;1;87,30;87,30
8927;2;4;116,40;465,60
8927;2;2;115,20;230,40
8928;2;3;117,60;352,80
8929;14;1;184,30;184,30
8930;1;2;50,00;100,00
8930;18;3;98,00;294,00
8931;14;3;176,70;530,10
8931;2;2;111,60;223,20
8931;22;1;28,20;28,20
8931;26;2;67,90;135,80
8931;24;1;57,00;57,00
8932;1;1;46,50;46,50
8932;23;2;242,50;485,00
8932;1;1;50,00;50,00
8932;12;1;200,00;200,00
8933;14;1;184,30;184,30
8934;18;2;95,00;190,00
8935;1;1;48,50;48,50
8935;16;3;271,60;814,80
8935;11;4;441,00;1.764,00
8936;1;1;50,00;50,00
8936;25;3;180,00;540,00
8937;5;2;291,00;582,00
8938;7;2;343,00;686,00
8938;2;2;116,40;232,80
8939;15;2;88,20;176,40
8940;20;2;24,25;48,50
8940;21;1;105,60;105,60
8941;13;1;137,20;137,20
8942;29;1;500,00;500,00
8942;2;1;120,00;120,00
8942;5;2;288,00;576,00
8942;24;2;60,00;120,00
8942;2;1;116,40;116,40
8943;8;2;215,60;431,20
8944;19;3;155,20;465,60
8944;11;1;436,50;436,50
8945;8;1;204,60;204,60
8945;29;1;485,00;485,00
8946;2;1;120,00;120,00
8947;18;2;97,00;194,00
8948;1;1;49,50;49,50
8948;18;1;100,00;100,00
8948;1;1;48,50;48,50
8949;20;1;25,00;25,00
8950;22;3;29,10;87,30
8950;20;2;23,75;47,50
8950;15;1;85,50;85,50
8951;11;1;436,50;436,50
8951;21;2;106,70;213,40
8951;13;1;135,80;135,80
8951;24;1;60,00;60,00
8952;1;3;50,00;150,00
8952;2;3;117,60;352,80
8952;20;2;24,25;48,50
8953;24;1;57,00;57,00
8954;2;1;111,60;111,60
8955;28;2;114,00;228,00
8955;20;2;25,00;50,00
8956;15;3;87,30;261,90
8956;1;5;48,50;242,50
8957;14;1;186,20;186,20
8958;5;1;279,00;279,00
8959;18;3;100,00;300,00
8960;14;5;178,60;893,00
8961;16;1;266,00;266,00
8962;9;2;400,00;800,00
8962;11;3;436,50;1.309,50
8962;18;1;100,00;100,00
8962;14;2;186,20;372,40
8962;5;1;291,00;291,00
8963;23;1;250,00;250,00
8964;25;4;167,40;669,60
8965;24;1;60,00;60,00
8965;4;2;167,40;334,80
8966;30;2;87,30;174,60
8966;18;1;100,00;100,00
8967;24;1;60,00;60,00
8967;2;1;116,40;116,40
8967;16;2;274,40;548,80
8967;29;3;485,00;1.455,00
8967;24;3;58,20;174,60
8968;20;1;24,25;24,25
8969;13;2;135,80;271,60
8970;15;3;87,30;261,90
8970;24;1;58,20;58,20
8971;25;2;171,00;342,00
8972;13;2;140,00;280,00
8973;12;2;198,00;396,00
8973;20;1;24,25;24,25
8974;20;1;24,75;24,75
8975;19;2;155,20;310,40
8976;1;2;47,00;94,00
8977;25;2;174,60;349,20
8978;1;1;49,00;49,00
8979;24;1;58,20;58,20
8980;4;2;174,60;349,20
8980;4;1;180,00;180,00
8980;2;2;116,40;232,80
8981;19;2;155,20;310,40
8981;2;2;116,40;232,80
8982;18;1;97,00;97,00
8982;2;1;117,60;117,60
8982;2;1;120,00;120,00
8983;7;1;339,50;339,50
8983;15;2;86,40;172,80
8983;28;1;116,40;116,40
8983;29;1;485,00;485,00
8984;9;5;372,00;1.860,00
8985;24;1;58,20;58,20
8985;20;3;24,75;74,25
8985;1;2;46,50;93,00
8986;13;2;137,20;274,40
8987;2;1;116,40;116,40
8988;1;2;48,50;97,00
8989;8;1;213,40;213,40
8989;20;2;25,00;50,00
8989;7;1;325,50;325,50
8990;25;2;174,60;349,20
8990;1;2;50,00;100,00
8990;24;2;60,00;120,00
8991;23;2;250,00;500,00
8992;9;2;376,00;752,00
8993;4;2;174,60;349,20
8993;15;1;87,30;87,30
8993;20;1;25,00;25,00
8994;1;1;48,50;48,50
8995;24;1;58,20;58,20
8995;16;1;271,60;271,60
8996;19;2;160,00;320,00
8996;9;2;376,00;752,00
8996;25;2;180,00;360,00
8996;29;1;500,00;500,00
8997;1;1;48,50;48,50
8998;28;2;120,00;240,00
8998;19;3;160,00;480,00
8998;29;1;500,00;500,00
8999;23;1;242,50;242,50
8999;1;2;50,00;100,00
8999;5;2;300,00;600,00
9000;7;1;343,00;343,00
9001;10;2;77,60;155,20
9001;29;1;500,00;500,00
9002;13;1;140,00;140,00
9002;9;4;392,00;1.568,00
9002;24;1;60,00;60,00
9003;2;1;117,60;117,60
9004;14;2;184,30;368,60
9004;15;1;88,20;88,20
9004;2;1;120,00;120,00
9004;20;2;25,00;50,00
9005;18;2;100,00;200,00
9006;16;2;280,00;560,00
9007;2;2;120,00;240,00
9007;20;1;24,25;24,25
9008;26;2;67,90;135,80
9009;24;2;57,00;114,00
9009;4;1;174,60;174,60
9010;1;2;48,50;97,00
9011;4;1;174,60;174,60
9011;22;1;30,00;30,00
9012;29;2;485,00;970,00
9013;14;1;186,20;186,20
9014;15;1;87,30;87,30
9015;18;3;97,00;291,00
9016;15;1;88,20;88,20
9017;4;1;176,40;176,40
9018;22;2;28,50;57,00
9019;24;1;58,20;58,20
9020;13;2;140,00;280,00
9021;2;1;116,40;116,40
9022;2;3;120,00;360,00
9022;13;1;140,00;140,00
9022;20;1;23,25;23,25
9022;20;1;25,00;25,00
9022;6;1;145,50;145,50
9023;2;1;120,00;120,00
9023;1;2;48,50;97,00
9024;15;2;88,20;176,40
9025;2;1;120,00;120,00
9026;19;2;160,00;320,00
9026;4;1;180,00;180,00
9026;29;3;485,00;1.455,00
9026;13;1;140,00;140,00
9026;14;3;176,70;530,10
9027;21;1;110,00;110,00
9027;24;2;57,00;114,00
9027;9;3;400,00;1.200,00
9027;1;1;48,50;48,50
9027;7;1;339,50;339,50
9028;19;3;155,20;465,60
9029;22;2;30,00;60,00
9030;7;2;343,00;686,00
9031;19;4;160,00;640,00
9031;20;1;23,25;23,25
9032;25;4;167,40;669,60
9032;24;1;58,20;58,20
9032;1;2;50,00;100,00
9033;26;2;70,00;140,00
9034;18;1;97,00;97,00
9035;22;2;30,00;60,00
9036;1;2;50,00;100,00
9037;24;1;56,40;56,40
9038;20;1;25,00;25,00
9038;18;1;98,00;98,00
9038;5;1;291,00;291,00
9039;26;1;67,90;67,90
9040;18;4;97,00;388,00
9040;1;2;50,00;100,00
9041;15;1;85,50;85,50
9042;21;2;110,00;220,00
9043;23;2;250,00;500,00
9044;13;3;140,00;420,00
9044;15;3;90,00;270,00
9045;25;1;180,00;180,00
9046;2;1;120,00;120,00
9046;26;3;67,90;203,70
9046;15;1;90,00;90,00
9047;24;1;58,20;58,20
9048;9;1;400,00;400,00
9049;16;3;260,40;781,20
9050;12;3;186,00;558,00
9050;20;1;25,00;25,00
9051;14;4;184,30;737,20
9052;13;2;137,20;274,40
9053;14;2;190,00;380,00
9054;8;1;215,60;215,60
9055;7;1;343,00;343,00
9055;24;2;58,80;117,60
9056;2;1;116,40;116,40
